target_entity_code,target_entity_type,target_entity_label,property,property_label,class,class_label,Gini,proportion,objects_number,facts_number,Gini_times_proportion,gini_calculation_method,time_to_get_result,sampling,queries_number,percentage,queries_number_per_record,rankk
http://dbpedia.org/ontology/Location,classes,NULL,http://dbpedia.org/property/stadium,NULL,http://www.w3.org/2002/07/owl#Thing,NULL,0.861492131144261,0.00910881,6922,93029,0.007847164363516056,model,1.413338561852773,0,3873,100,4,6
http://dbpedia.org/ontology/Location,classes,NULL,http://dbpedia.org/ontology/locatedInArea,NULL,http://www.w3.org/2002/07/owl#Thing,NULL,0.7452894275805352,0.00937462,7124,48814,0.006986806420225881,model,1.413338561852773,0,3873,100,4,7
http://dbpedia.org/ontology/Location,classes,NULL,http://dbpedia.org/ontology/locatedInArea,NULL,http://www.w3.org/2003/01/geo/wgs84_pos#SpatialThing,NULL,0.7466873935894588,0.00900616,6844,47192,0.006724788954851086,model,1.413338561852773,0,3873,100,4,8
http://dbpedia.org/ontology/Location,classes,NULL,http://dbpedia.org/property/stadium,NULL,http://dbpedia.org/ontology/Event,NULL,0.8395201580109212,0.00727046,5525,63331,0.006103700992481274,model,1.413338561852773,0,3873,100,4,9
http://dbpedia.org/ontology/Location,classes,NULL,http://dbpedia.org/property/stadium,NULL,http://www.wikidata.org/entity/Q1656682,NULL,0.8394964823536251,0.0072652,5521,63275,0.00609911001504672,model,1.413338561852773,0,3873,100,4,10
http://dbpedia.org/ontology/Location,classes,NULL,http://dbpedia.org/property/stadium,NULL,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#Event,NULL,0.8394964823536251,0.0072652,5521,63275,0.00609911001504672,model,1.413338561852773,0,3873,100,4,11
http://dbpedia.org/ontology/Location,classes,NULL,http://dbpedia.org/property/stadium,NULL,http://schema.org/Event,NULL,0.8394964823536251,0.0072652,5521,63275,0.00609911001504672,model,1.413338561852773,0,3873,100,4,12
http://dbpedia.org/ontology/Location,classes,NULL,http://dbpedia.org/ontology/place,NULL,http://dbpedia.org/ontology/Event,NULL,0.4984082447526035,0.0122328,9296,27770,0.006096929486659458,model,1.413338561852773,0,3873,100,4,13
http://dbpedia.org/ontology/Location,classes,NULL,http://dbpedia.org/ontology/place,NULL,http://dbpedia.org/ontology/MilitaryConflict,NULL,0.4984082447526035,0.0122328,9296,27770,0.006096929486659458,model,1.413338561852773,0,3873,100,4,14
http://dbpedia.org/ontology/Location,classes,NULL,http://dbpedia.org/ontology/place,NULL,http://www.w3.org/2002/07/owl#Thing,NULL,0.4984082447526035,0.0122328,9296,27770,0.006096929486659458,model,1.413338561852773,0,3873,100,4,15
http://dbpedia.org/ontology/Location,classes,NULL,http://dbpedia.org/ontology/place,NULL,http://schema.org/Event,NULL,0.4984082447526035,0.0122328,9296,27770,0.006096929486659458,model,1.413338561852773,0,3873,100,4,16
http://dbpedia.org/ontology/Location,classes,NULL,http://dbpedia.org/ontology/place,NULL,http://dbpedia.org/ontology/SocietalEvent,NULL,0.4984082447526035,0.0122328,9296,27770,0.006096929486659458,model,1.413338561852773,0,3873,100,4,17
http://dbpedia.org/ontology/Location,classes,NULL,http://dbpedia.org/ontology/routeJunction,NULL,http://dbpedia.org/ontology/Infrastructure,NULL,0.26117573418183715,0.0186387,14164,24178,0.004867977717444826,model,1.413338561852773,0,3873,100,4,18
http://dbpedia.org/ontology/Location,classes,NULL,http://dbpedia.org/ontology/routeJunction,NULL,http://dbpedia.org/ontology/ArchitecturalStructure,NULL,0.26117573418183715,0.0186387,14164,24178,0.004867977717444826,model,1.413338561852773,0,3873,100,4,19
http://dbpedia.org/ontology/Location,classes,NULL,http://dbpedia.org/ontology/routeJunction,NULL,http://www.wikidata.org/entity/Q34442,NULL,0.26117573418183715,0.0186387,14164,24178,0.004867977717444826,model,1.413338561852773,0,3873,100,4,20
http://dbpedia.org/ontology/Magazine,classes,NULL,http://dbpedia.org/ontology/wikiPageWikiLink,NULL,http://www.w3.org/2002/07/owl#Thing,NULL,0.9709841369581745,0.85882,9143,621064,0.8339008044531834,model,0.18692495028177897,0,794,100,4,1
http://dbpedia.org/ontology/Magazine,classes,NULL,http://dbpedia.org/ontology/wikiPageWikiLink,NULL,http://dbpedia.org/class/yago/PhysicalEntity100001930,NULL,0.9505310883586284,0.764043,8134,320719,0.7262464655935642,model,0.18692495028177897,0,794,100,4,2
http://dbpedia.org/ontology/Magazine,classes,NULL,http://dbpedia.org/ontology/wikiPageWikiLink,NULL,http://dbpedia.org/class/yago/Object100002684,NULL,0.9504547951895488,0.762352,8116,319504,0.7245811683034359,model,0.18692495028177897,0,794,100,4,3
http://dbpedia.org/ontology/Magazine,classes,NULL,http://dbpedia.org/ontology/wikiPageWikiLink,NULL,http://dbpedia.org/ontology/Work,NULL,0.9662347103946012,0.510426,5434,316435,0.4931917543006071,model,0.18692495028177897,0,794,100,4,4
http://dbpedia.org/ontology/Magazine,classes,NULL,http://dbpedia.org/ontology/wikiPageWikiLink,NULL,http://schema.org/CreativeWork,NULL,0.9665493616861971,0.503569,5361,315171,0.48672469735108986,model,0.18692495028177897,0,794,100,4,5
http://dbpedia.org/ontology/Magazine,classes,NULL,http://dbpedia.org/ontology/magazine,NULL,http://www.wikidata.org/entity/Q245068,NULL,0.8371252392090152,0.035976,383,4320,0.030116378603893747,model,0.18692495028177897,0,794,100,4,6
http://dbpedia.org/ontology/Magazine,classes,NULL,http://dbpedia.org/ontology/magazine,NULL,http://dbpedia.org/ontology/Work,NULL,0.8371252392090152,0.035976,383,4320,0.030116378603893747,model,0.18692495028177897,0,794,100,4,7
http://dbpedia.org/ontology/Magazine,classes,NULL,http://dbpedia.org/ontology/magazine,NULL,http://schema.org/CreativeWork,NULL,0.8371252392090152,0.035976,383,4320,0.030116378603893747,model,0.18692495028177897,0,794,100,4,8
http://dbpedia.org/ontology/Magazine,classes,NULL,http://dbpedia.org/ontology/magazine,NULL,http://www.wikidata.org/entity/Q234460,NULL,0.8371252392090152,0.035976,383,4320,0.030116378603893747,model,0.18692495028177897,0,794,100,4,9
http://dbpedia.org/ontology/Magazine,classes,NULL,http://dbpedia.org/ontology/magazine,NULL,http://dbpedia.org/ontology/WrittenWork,NULL,0.8371252392090152,0.035976,383,4320,0.030116378603893747,model,0.18692495028177897,0,794,100,4,10
http://dbpedia.org/ontology/Magazine,classes,NULL,http://dbpedia.org/property/rev,NULL,http://www.w3.org/2002/07/owl#Thing,NULL,0.9367410889150017,0.03034,323,9889,0.0284207563140659,model,0.18692495028177897,0,794,100,4,11
http://dbpedia.org/ontology/Magazine,classes,NULL,http://dbpedia.org/property/rev,NULL,http://www.wikidata.org/entity/Q386724,NULL,0.936357347563988,0.0302461,322,9797,0.02832115967646103,model,0.18692495028177897,0,794,100,4,12
http://dbpedia.org/ontology/Magazine,classes,NULL,http://dbpedia.org/property/rev,NULL,http://dbpedia.org/ontology/Work,NULL,0.936357347563988,0.0302461,322,9797,0.02832115967646103,model,0.18692495028177897,0,794,100,4,13
http://dbpedia.org/ontology/Magazine,classes,NULL,http://dbpedia.org/property/rev,NULL,http://schema.org/CreativeWork,NULL,0.936357347563988,0.0302461,322,9797,0.02832115967646103,model,0.18692495028177897,0,794,100,4,14
http://dbpedia.org/ontology/Magazine,classes,NULL,http://dbpedia.org/property/magazine,NULL,http://www.w3.org/2002/07/owl#Thing,NULL,0.8364464692482918,0.0337216,359,4031,0.02820630118919188,model,0.18692495028177897,0,794,100,4,15
http://dbpedia.org/ontology/Magazine,classes,NULL,http://dbpedia.org/property/magazine,NULL,http://dbpedia.org/ontology/Manga,NULL,0.8309121219337937,0.0333459,355,3844,0.027707477295368845,model,0.18692495028177897,0,794,100,4,16
http://dbpedia.org/ontology/Magazine,classes,NULL,http://dbpedia.org/property/magazine,NULL,http://dbpedia.org/ontology/Work,NULL,0.8321479374110958,0.0332519,354,3864,0.02767052130786473,model,0.18692495028177897,0,794,100,4,17
http://dbpedia.org/ontology/Magazine,classes,NULL,http://dbpedia.org/property/magazine,NULL,http://schema.org/CreativeWork,NULL,0.8319088319088322,0.0332519,354,3858,0.02766257058949151,model,0.18692495028177897,0,794,100,4,18
http://dbpedia.org/ontology/Magazine,classes,NULL,http://dbpedia.org/property/magazine,NULL,http://www.wikidata.org/entity/Q386724,NULL,0.8319088319088322,0.0332519,354,3858,0.02766257058949151,model,0.18692495028177897,0,794,100,4,19
http://dbpedia.org/ontology/Magazine,classes,NULL,http://dbpedia.org/property/rev,NULL,http://dbpedia.org/ontology/Album,NULL,0.9533976596181484,0.0213226,227,9515,0.02032888115097874,model,0.18692495028177897,0,794,100,4,20
http://dbpedia.org/ontology/Manga,classes,NULL,http://dbpedia.org/ontology/wikiPageWikiLink,NULL,http://www.w3.org/2002/07/owl#Thing,NULL,0.9153920953860972,0.858065,4655,105382,0.7854654753958125,model,0.0655415972073873,0,296,100,4,1
http://dbpedia.org/ontology/Manga,classes,NULL,http://dbpedia.org/ontology/wikiPageWikiLink,NULL,http://dbpedia.org/ontology/Animal,NULL,0.8875363892785496,0.687189,3728,62569,0.6099051906415545,model,0.0655415972073873,0,296,100,4,2
http://dbpedia.org/ontology/Manga,classes,NULL,http://dbpedia.org/ontology/wikiPageWikiLink,NULL,http://dbpedia.org/ontology/Species,NULL,0.8875296034272097,0.687189,3728,62565,0.6099005274795646,model,0.0655415972073873,0,296,100,4,3
http://dbpedia.org/ontology/Manga,classes,NULL,http://dbpedia.org/ontology/series,NULL,http://www.w3.org/2002/07/owl#Thing,NULL,0.5572755417956656,0.0263594,143,503,0.014689475110927223,model,0.0655415972073873,0,296,100,4,4
http://dbpedia.org/ontology/Manga,classes,NULL,http://dbpedia.org/ontology/series,NULL,http://dbpedia.org/ontology/FictionalCharacter,NULL,0.5082742316784871,0.0191705,104,319,0.009743874671808784,model,0.0655415972073873,0,296,100,4,5
http://dbpedia.org/ontology/Manga,classes,NULL,http://dbpedia.org/ontology/series,NULL,http://www.wikidata.org/entity/Q24229398,NULL,0.5082742316784871,0.0191705,104,319,0.009743874671808784,model,0.0655415972073873,0,296,100,4,6
http://dbpedia.org/ontology/Manga,classes,NULL,http://dbpedia.org/ontology/series,NULL,http://dbpedia.org/ontology/Agent,NULL,0.5082742316784871,0.0191705,104,319,0.009743874671808784,model,0.0655415972073873,0,296,100,4,7
http://dbpedia.org/ontology/Manga,classes,NULL,http://dbpedia.org/ontology/series,NULL,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#Agent,NULL,0.5082742316784871,0.0191705,104,319,0.009743874671808784,model,0.0655415972073873,0,296,100,4,8
http://dbpedia.org/ontology/Manga,classes,NULL,http://dbpedia.org/property/series,NULL,http://www.w3.org/2002/07/owl#Thing,NULL,0.41828254847645435,0.0193548,105,256,0.0080957912608346,model,0.0655415972073873,0,296,100,4,9
http://dbpedia.org/ontology/Manga,classes,NULL,http://dbpedia.org/property/series,NULL,http://www.wikidata.org/entity/Q24229398,NULL,0.4149253731343283,0.0180645,98,237,0.0074954260953298026,model,0.0655415972073873,0,296,100,4,10
http://dbpedia.org/ontology/Manga,classes,NULL,http://dbpedia.org/property/series,NULL,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#Agent,NULL,0.4149253731343283,0.0180645,98,237,0.0074954260953298026,model,0.0655415972073873,0,296,100,4,11
http://dbpedia.org/ontology/Manga,classes,NULL,http://dbpedia.org/property/series,NULL,http://dbpedia.org/ontology/Agent,NULL,0.4149253731343283,0.0180645,98,237,0.0074954260953298026,model,0.0655415972073873,0,296,100,4,12
http://dbpedia.org/ontology/Manga,classes,NULL,http://dbpedia.org/property/series,NULL,http://dbpedia.org/ontology/FictionalCharacter,NULL,0.4149253731343283,0.0180645,98,237,0.0074954260953298026,model,0.0655415972073873,0,296,100,4,13
http://dbpedia.org/ontology/Manga,classes,NULL,http://www.w3.org/2000/01/rdf-schema#seeAlso,NULL,http://www.w3.org/2002/07/owl#Thing,NULL,0.11504424778761065,0.00921659,50,63,0.0010603156478120796,model,0.0655415972073873,0,296,100,4,14
http://dbpedia.org/ontology/Manga,classes,NULL,http://dbpedia.org/ontology/wikiPageRedirects,NULL,http://dbpedia.org/class/yago/Abstraction100002137,NULL,0.03896103896103894,0.0204608,111,120,0.0007971751750553589,model,0.0655415972073873,0,296,100,4,15
http://dbpedia.org/ontology/Manga,classes,NULL,http://dbpedia.org/property/artist,NULL,http://www.w3.org/2002/07/owl#Thing,NULL,0.782608695652174,0.000921659,5,41,0.000721298337006612,model,0.0655415972073873,0,296,100,4,16
http://dbpedia.org/ontology/Manga,classes,NULL,http://dbpedia.org/property/artist,NULL,http://www.wikidata.org/entity/Q386724,NULL,0.7777777777777779,0.000921659,5,40,0.0007168458781362008,model,0.0655415972073873,0,296,100,4,17
http://dbpedia.org/ontology/Manga,classes,NULL,http://dbpedia.org/property/artist,NULL,http://dbpedia.org/ontology/Work,NULL,0.7777777777777779,0.000921659,5,40,0.0007168458781362008,model,0.0655415972073873,0,296,100,4,18
http://dbpedia.org/ontology/Manga,classes,NULL,http://dbpedia.org/property/artist,NULL,http://schema.org/CreativeWork,NULL,0.7777777777777779,0.000921659,5,40,0.0007168458781362008,model,0.0655415972073873,0,296,100,4,19
http://dbpedia.org/ontology/Manga,classes,NULL,http://dbpedia.org/ontology/wikiPageRedirects,NULL,http://dbpedia.org/class/yago/PsychologicalFeature100023100,NULL,0.041237113402061834,0.0171429,93,101,0.0007069219440353458,model,0.0655415972073873,0,296,100,4,20
http://dbpedia.org/ontology/MeanOfTransportation,classes,NULL,http://dbpedia.org/ontology/wikiPageWikiLink,NULL,http://dbpedia.org/class/yago/Abstraction100002137,NULL,0.717568566807689,0.555513,41824,254347,0.398618493248214,model,0.20478687286376954,0,1943,100,4,1
http://dbpedia.org/ontology/MeanOfTransportation,classes,NULL,http://dbpedia.org/ontology/relatedMeanOfTransportation,NULL,http://dbpedia.org/ontology/MeanOfTransportation,NULL,0.49680692852768793,0.0381995,2876,8555,0.018977762042869883,model,0.20478687286376954,0,1943,100,4,2
http://dbpedia.org/ontology/MeanOfTransportation,classes,NULL,http://dbpedia.org/ontology/relatedMeanOfTransportation,NULL,http://www.w3.org/2002/07/owl#Thing,NULL,0.49680692852768793,0.0381995,2876,8555,0.018977762042869883,model,0.20478687286376954,0,1943,100,4,3
http://dbpedia.org/ontology/MeanOfTransportation,classes,NULL,http://dbpedia.org/ontology/relatedMeanOfTransportation,NULL,http://schema.org/Product,NULL,0.49680692852768793,0.0381995,2876,8555,0.018977762042869883,model,0.20478687286376954,0,1943,100,4,4
http://dbpedia.org/ontology/MeanOfTransportation,classes,NULL,http://dbpedia.org/ontology/relatedMeanOfTransportation,NULL,http://dbpedia.org/ontology/Automobile,NULL,0.49680692852768793,0.0381995,2876,8555,0.018977762042869883,model,0.20478687286376954,0,1943,100,4,5
http://dbpedia.org/ontology/MeanOfTransportation,classes,NULL,http://dbpedia.org/property/related,NULL,http://www.w3.org/2002/07/owl#Thing,NULL,0.39593174587872365,0.041613,3133,7240,0.016475901656789717,model,0.20478687286376954,0,1943,100,4,6
http://dbpedia.org/ontology/MeanOfTransportation,classes,NULL,http://dbpedia.org/property/related,NULL,http://dbpedia.org/ontology/Automobile,NULL,0.40986757795813766,0.0366986,2763,6601,0.015041561421965152,model,0.20478687286376954,0,1943,100,4,7
http://dbpedia.org/ontology/MeanOfTransportation,classes,NULL,http://dbpedia.org/property/related,NULL,http://dbpedia.org/ontology/MeanOfTransportation,NULL,0.36701680672268905,0.0400191,3013,6507,0.014687691942454568,model,0.20478687286376954,0,1943,100,4,8
http://dbpedia.org/ontology/MeanOfTransportation,classes,NULL,http://dbpedia.org/property/related,NULL,http://schema.org/Product,NULL,0.3790563866513234,0.0358352,2698,5992,0.013583579688736344,model,0.20478687286376954,0,1943,100,4,9
http://dbpedia.org/ontology/MeanOfTransportation,classes,NULL,http://dbpedia.org/property/related,NULL,http://dbpedia.org/class/yago/PhysicalEntity100001930,NULL,0.379827521559805,0.032953,2481,5520,0.01251646430407996,model,0.20478687286376954,0,1943,100,4,10
http://dbpedia.org/ontology/MeanOfTransportation,classes,NULL,http://dbpedia.org/ontology/variantOf,NULL,http://dbpedia.org/ontology/MeanOfTransportation,NULL,0.538961038961039,0.0150885,1136,3792,0.008132127405859294,model,0.20478687286376954,0,1943,100,4,11
http://dbpedia.org/ontology/MeanOfTransportation,classes,NULL,http://dbpedia.org/ontology/predecessor,NULL,http://www.w3.org/2002/07/owl#Thing,NULL,0.1345439951841076,0.0572859,4313,5654,0.007707477204227125,model,0.20478687286376954,0,1943,100,4,12
http://dbpedia.org/ontology/MeanOfTransportation,classes,NULL,http://dbpedia.org/ontology/predecessor,NULL,http://dbpedia.org/ontology/MeanOfTransportation,NULL,0.1330714213760451,0.0571531,4303,5624,0.007605444702162628,model,0.20478687286376954,0,1943,100,4,13
http://dbpedia.org/ontology/MeanOfTransportation,classes,NULL,http://dbpedia.org/ontology/predecessor,NULL,http://schema.org/Product,NULL,0.13303769401330376,0.0571265,4301,5621,0.007599983024760848,model,0.20478687286376954,0,1943,100,4,14
http://dbpedia.org/ontology/MeanOfTransportation,classes,NULL,http://dbpedia.org/ontology/successor,NULL,http://www.w3.org/2002/07/owl#Thing,NULL,0.1175565809712151,0.0533411,4016,5086,0.006270600342419209,model,0.20478687286376954,0,1943,100,4,15
http://dbpedia.org/ontology/MeanOfTransportation,classes,NULL,http://dbpedia.org/ontology/successor,NULL,http://dbpedia.org/ontology/MeanOfTransportation,NULL,0.11584759801214801,0.0531685,4003,5052,0.0061594380964367776,model,0.20478687286376954,0,1943,100,4,16
http://dbpedia.org/ontology/MeanOfTransportation,classes,NULL,http://dbpedia.org/ontology/successor,NULL,http://schema.org/Product,NULL,0.11612326931665924,0.0525708,3958,4998,0.0061046885993350595,model,0.20478687286376954,0,1943,100,4,17
http://dbpedia.org/ontology/MeanOfTransportation,classes,NULL,http://dbpedia.org/ontology/class,NULL,http://www.w3.org/2002/07/owl#Thing,NULL,0.7427368421052635,0.00811539,611,4139,0.006027603109701497,model,0.20478687286376954,0,1943,100,4,18
http://dbpedia.org/ontology/MeanOfTransportation,classes,NULL,http://dbpedia.org/ontology/class,NULL,http://dbpedia.org/ontology/MeanOfTransportation,NULL,0.7430804986266641,0.00807555,608,4125,0.006000782892122512,model,0.20478687286376954,0,1943,100,4,19
http://dbpedia.org/ontology/MeanOfTransportation,classes,NULL,http://dbpedia.org/ontology/class,NULL,http://schema.org/Product,NULL,0.7430804986266641,0.00807555,608,4125,0.006000782892122512,model,0.20478687286376954,0,1943,100,4,20
http://dbpedia.org/ontology/MilitaryConflict,classes,NULL,http://dbpedia.org/ontology/wikiPageWikiLink,NULL,http://www.w3.org/2002/07/owl#Thing,NULL,0.9626083060590647,0.917003,29544,1550700,0.8827146251849589,model,0.6346798817316691,0,2468,100,4,1
http://dbpedia.org/ontology/MilitaryConflict,classes,NULL,http://dbpedia.org/property/battles,NULL,http://www.w3.org/2002/07/owl#Thing,NULL,0.8399227902023428,0.298591,9620,110572,0.25079325972271826,model,0.6346798817316691,0,2468,100,4,2
http://dbpedia.org/ontology/MilitaryConflict,classes,NULL,http://dbpedia.org/ontology/battle,NULL,http://dbpedia.org/ontology/Person,NULL,0.8026417056682272,0.294494,9488,86662,0.236372974839535,model,0.6346798817316691,0,2468,100,4,3
http://dbpedia.org/ontology/MilitaryConflict,classes,NULL,http://dbpedia.org/ontology/battle,NULL,http://dbpedia.org/ontology/Eukaryote,NULL,0.802473000469557,0.29378,9465,86370,0.23575041745124953,model,0.6346798817316691,0,2468,100,4,4
http://dbpedia.org/ontology/MilitaryConflict,classes,NULL,http://dbpedia.org/ontology/battle,NULL,http://www.wikidata.org/entity/Q19088,NULL,0.8025211837876194,0.293687,9462,86366,0.2356898454590122,model,0.6346798817316691,0,2468,100,4,5
http://dbpedia.org/ontology/MilitaryConflict,classes,NULL,http://dbpedia.org/ontology/battle,NULL,http://dbpedia.org/ontology/MilitaryPerson,NULL,0.803060170843894,0.293035,9441,86436,0.2353246965341487,model,0.6346798817316691,0,2468,100,4,6
http://dbpedia.org/ontology/MilitaryConflict,classes,NULL,http://dbpedia.org/property/battles,NULL,http://dbpedia.org/class/yago/YagoLegalActorGeo,NULL,0.7939601511321315,0.235272,7580,65998,0.18679675788632308,model,0.6346798817316691,0,2468,100,4,7
http://dbpedia.org/ontology/MilitaryConflict,classes,NULL,http://dbpedia.org/property/battles,NULL,http://dbpedia.org/ontology/Person,NULL,0.8052002658456198,0.222888,7181,66546,0.17946933729708223,model,0.6346798817316691,0,2468,100,4,8
http://dbpedia.org/ontology/MilitaryConflict,classes,NULL,http://dbpedia.org/property/battles,NULL,http://dbpedia.org/ontology/Eukaryote,NULL,0.8051524047298966,0.220436,7102,65796,0.17748439935414131,model,0.6346798817316691,0,2468,100,4,9
http://dbpedia.org/ontology/MilitaryConflict,classes,NULL,http://dbpedia.org/property/battles,NULL,http://www.wikidata.org/entity/Q19088,NULL,0.8051497318133806,0.220436,7102,65795,0.17748381014770093,model,0.6346798817316691,0,2468,100,4,10
http://dbpedia.org/ontology/MilitaryConflict,classes,NULL,http://dbpedia.org/ontology/isPartOfMilitaryConflict,NULL,http://schema.org/Event,NULL,0.740242330497551,0.0781861,2519,16876,0.05787666616560093,model,0.6346798817316691,0,2468,100,4,11
http://dbpedia.org/ontology/MilitaryConflict,classes,NULL,http://dbpedia.org/ontology/isPartOfMilitaryConflict,NULL,http://www.w3.org/2002/07/owl#Thing,NULL,0.740242330497551,0.0781861,2519,16876,0.05787666616560093,model,0.6346798817316691,0,2468,100,4,12
http://dbpedia.org/ontology/MilitaryConflict,classes,NULL,http://dbpedia.org/ontology/isPartOfMilitaryConflict,NULL,http://dbpedia.org/ontology/Event,NULL,0.740242330497551,0.0781861,2519,16876,0.05787666616560093,model,0.6346798817316691,0,2468,100,4,13
http://dbpedia.org/ontology/MilitaryConflict,classes,NULL,http://dbpedia.org/ontology/isPartOfMilitaryConflict,NULL,http://dbpedia.org/ontology/SocietalEvent,NULL,0.740242330497551,0.0781861,2519,16876,0.05787666616560093,model,0.6346798817316691,0,2468,100,4,14
http://dbpedia.org/ontology/MilitaryConflict,classes,NULL,http://dbpedia.org/ontology/isPartOfMilitaryConflict,NULL,http://dbpedia.org/ontology/MilitaryConflict,NULL,0.740242330497551,0.0781861,2519,16876,0.05787666616560093,model,0.6346798817316691,0,2468,100,4,15
http://dbpedia.org/ontology/MilitaryConflict,classes,NULL,http://www.w3.org/2000/01/rdf-schema#seeAlso,NULL,http://www.w3.org/2002/07/owl#Thing,NULL,0.28701814667668846,0.103048,3320,5993,0.029576641845136437,model,0.6346798817316691,0,2468,100,4,16
http://dbpedia.org/ontology/MilitaryConflict,classes,NULL,http://dbpedia.org/ontology/usedInWar,NULL,http://www.w3.org/2002/07/owl#Thing,NULL,0.8104603414739572,0.0272208,877,8377,0.02206138554449874,model,0.6346798817316691,0,2468,100,4,17
http://dbpedia.org/ontology/MilitaryConflict,classes,NULL,http://dbpedia.org/ontology/usedInWar,NULL,http://dbpedia.org/ontology/Weapon,NULL,0.8104603414739572,0.0272208,877,8377,0.02206138554449874,model,0.6346798817316691,0,2468,100,4,18
http://dbpedia.org/ontology/MilitaryConflict,classes,NULL,http://dbpedia.org/ontology/usedInWar,NULL,http://schema.org/Product,NULL,0.8104603414739572,0.0272208,877,8377,0.02206138554449874,model,0.6346798817316691,0,2468,100,4,19
http://dbpedia.org/ontology/MilitaryConflict,classes,NULL,http://dbpedia.org/ontology/usedInWar,NULL,http://dbpedia.org/ontology/Device,NULL,0.8104603414739572,0.0272208,877,8377,0.02206138554449874,model,0.6346798817316691,0,2468,100,4,20
http://dbpedia.org/ontology/MotorsportSeason,classes,NULL,http://dbpedia.org/ontology/wikiPageWikiLink,NULL,http://www.w3.org/2002/07/owl#Thing,NULL,0.9137868315751181,0.239826,5451,121003,0.21914963346015964,model,0.06550893386205038,0,881,100,4,1
http://dbpedia.org/ontology/MotorsportSeason,classes,NULL,http://dbpedia.org/ontology/wikiPageWikiLink,NULL,http://dbpedia.org/ontology/Person,NULL,0.8875810202949193,0.209468,4761,79940,0.18591989254362754,model,0.06550893386205038,0,881,100,4,2
http://dbpedia.org/ontology/MotorsportSeason,classes,NULL,http://dbpedia.org/ontology/wikiPageWikiLink,NULL,http://dbpedia.org/ontology/Eukaryote,NULL,0.8850656347962381,0.206476,4693,76971,0.18274508443392784,model,0.06550893386205038,0,881,100,4,3
http://dbpedia.org/ontology/MotorsportSeason,classes,NULL,http://dbpedia.org/ontology/wikiPageWikiLink,NULL,http://dbpedia.org/ontology/Animal,NULL,0.8850873111116551,0.206432,4692,76970,0.18271061919731998,model,0.06550893386205038,0,881,100,4,4
http://dbpedia.org/ontology/MotorsportSeason,classes,NULL,http://dbpedia.org/ontology/wikiPageWikiLink,NULL,http://dbpedia.org/ontology/Species,NULL,0.8850873111116551,0.206432,4692,76970,0.18271061919731998,model,0.06550893386205038,0,881,100,4,5
http://dbpedia.org/ontology/MotorsportSeason,classes,NULL,http://dbpedia.org/property/footer,NULL,http://dbpedia.org/ontology/MotorsportSeason,NULL,0.22120658135283366,0.0187426,426,668,0.004145981066316474,model,0.06550893386205038,0,881,100,4,6
http://dbpedia.org/ontology/MotorsportSeason,classes,NULL,http://dbpedia.org/property/footer,NULL,http://dbpedia.org/ontology/SportsSeason,NULL,0.22120658135283366,0.0187426,426,668,0.004145981066316474,model,0.06550893386205038,0,881,100,4,7
http://dbpedia.org/ontology/MotorsportSeason,classes,NULL,http://dbpedia.org/property/footer,NULL,http://www.w3.org/2002/07/owl#Thing,NULL,0.22120658135283366,0.0187426,426,668,0.004145981066316474,model,0.06550893386205038,0,881,100,4,8
http://dbpedia.org/ontology/MotorsportSeason,classes,NULL,http://dbpedia.org/ontology/team,NULL,http://www.w3.org/2002/07/owl#Thing,NULL,0.8322698268003647,0.00404769,92,1005,0.003368772232198229,model,0.06550893386205038,0,881,100,4,9
http://dbpedia.org/ontology/MotorsportSeason,classes,NULL,http://dbpedia.org/property/prevSeries,NULL,http://www.w3.org/2002/07/owl#Thing,NULL,0.8418708240534517,0.00312376,71,827,0.002629804589194204,model,0.06550893386205038,0,881,100,4,10
http://dbpedia.org/ontology/MotorsportSeason,classes,NULL,http://dbpedia.org/property/prevSeries,NULL,http://dbpedia.org/ontology/RacingDriver,NULL,0.8409854423292269,0.00312376,71,822,0.0026270388668826216,model,0.06550893386205038,0,881,100,4,11
http://dbpedia.org/ontology/MotorsportSeason,classes,NULL,http://dbpedia.org/property/prevSeries,NULL,http://dbpedia.org/ontology/Person,NULL,0.8391845979614947,0.00312376,71,812,0.002621413456609007,model,0.06550893386205038,0,881,100,4,12
http://dbpedia.org/ontology/MotorsportSeason,classes,NULL,http://dbpedia.org/property/prevSeries,NULL,http://www.wikidata.org/entity/Q19088,NULL,0.8391845979614947,0.00312376,71,812,0.002621413456609007,model,0.06550893386205038,0,881,100,4,13
http://dbpedia.org/ontology/MotorsportSeason,classes,NULL,http://dbpedia.org/property/prevSeries,NULL,http://dbpedia.org/ontology/Animal,NULL,0.8391845979614947,0.00312376,71,812,0.002621413456609007,model,0.06550893386205038,0,881,100,4,14
http://dbpedia.org/ontology/MotorsportSeason,classes,NULL,http://dbpedia.org/ontology/team,NULL,http://dbpedia.org/ontology/MotorsportSeason,NULL,0.8928571428571428,0.00197985,45,795,0.0017677227959246524,model,0.06550893386205038,0,881,100,4,15
http://dbpedia.org/ontology/MotorsportSeason,classes,NULL,http://dbpedia.org/ontology/team,NULL,http://dbpedia.org/ontology/SportsSeason,NULL,0.894988066825776,0.00193585,44,794,0.0017325652224177985,model,0.06550893386205038,0,881,100,4,16
